"","mol_mrna_M1_TF1","mol_mrna_M1_TF2","mol_mrna_M1_TF3","mol_mrna_M1_TF4","mol_mrna_M1_TF5","mol_mrna_M1_TF6","mol_mrna_M1_TF7","mol_mrna_M1_TF8","mol_mrna_M1_TF9","mol_mrna_M1_TF10","mol_mrna_M1_TF11","mol_mrna_M2_TF1","mol_mrna_M2_TF2","mol_mrna_M2_TF3","mol_mrna_M2_TF4","mol_mrna_M3_TF1","mol_mrna_M3_TF2","mol_mrna_M3_TF3","mol_mrna_M3_TF4","mol_mrna_M3_TF5","mol_mrna_M4_TF1","mol_mrna_M4_TF2","mol_mrna_M5_TF1","mol_mrna_M5_TF2","mol_mrna_M5_TF3","mol_mrna_Target1","mol_mrna_Target2","mol_mrna_Target3","mol_mrna_Target4","mol_mrna_Target5","mol_mrna_Target6","mol_mrna_Target7","mol_mrna_Target8","mol_mrna_Target9","mol_mrna_Target10","mol_mrna_Target11","mol_mrna_Target12","mol_mrna_Target13","mol_mrna_Target14","mol_mrna_Target15","mol_mrna_Target16","mol_mrna_Target17","mol_mrna_Target18","mol_mrna_Target19","mol_mrna_Target20","mol_mrna_Target21","mol_mrna_Target22","mol_mrna_Target23","mol_mrna_Target24","mol_mrna_Target25","mol_mrna_Target26","mol_mrna_Target27","mol_mrna_Target28","mol_mrna_Target29","mol_mrna_Target30","mol_mrna_Target31","mol_mrna_Target32","mol_mrna_Target33","mol_mrna_Target34","mol_mrna_Target35","mol_mrna_Target36","mol_mrna_Target37","mol_mrna_Target38","mol_mrna_Target39","mol_mrna_Target40","mol_mrna_Target41","mol_mrna_Target42","mol_mrna_Target43","mol_mrna_Target44","mol_mrna_Target45","mol_mrna_Target46","mol_mrna_Target47","mol_mrna_Target48","mol_mrna_Target49","mol_mrna_Target50","mol_mrna_Target51","mol_mrna_Target52","mol_mrna_Target53","mol_mrna_Target54","mol_mrna_Target55","mol_mrna_Target56","mol_mrna_Target57","mol_mrna_Target58","mol_mrna_Target59","mol_mrna_Target60","mol_mrna_Target61","mol_mrna_Target62","mol_mrna_Target63","mol_mrna_Target64","mol_mrna_Target65","mol_mrna_Target66","mol_mrna_Target67","mol_mrna_Target68","mol_mrna_Target69","mol_mrna_Target70","mol_mrna_Target71","mol_mrna_Target72","mol_mrna_Target73","mol_mrna_Target74","mol_mrna_Target75","mol_mrna_Target76","mol_mrna_Target77","mol_mrna_Target78","mol_mrna_Target79","mol_mrna_Target80","mol_mrna_Target81","mol_mrna_Target82","mol_mrna_Target83","mol_mrna_Target84","mol_mrna_Target85","mol_mrna_Target86","mol_mrna_Target87","mol_mrna_Target88","mol_mrna_Target89","mol_mrna_Target90","mol_mrna_Target91","mol_mrna_Target92","mol_mrna_Target93","mol_mrna_Target94","mol_mrna_Target95","mol_mrna_Target96","mol_mrna_Target97","mol_mrna_Target98","mol_mrna_Target99","mol_mrna_Target100","mol_mrna_Target101","mol_mrna_Target102","mol_mrna_Target103","mol_mrna_Target104","mol_mrna_Target105","mol_mrna_Target106","mol_mrna_Target107","mol_mrna_Target108","mol_mrna_Target109","mol_mrna_Target110","mol_mrna_Target111","mol_mrna_Target112","mol_mrna_Target113","mol_mrna_Target114","mol_mrna_Target115","mol_mrna_Target116","mol_mrna_Target117","mol_mrna_Target118","mol_mrna_Target119","mol_mrna_Target120","mol_mrna_Target121","mol_mrna_Target122","mol_mrna_Target123","mol_mrna_Target124","mol_mrna_Target125","mol_mrna_Target126","mol_mrna_Target127","mol_mrna_Target128","mol_mrna_Target129","mol_mrna_Target130","mol_mrna_Target131","mol_mrna_Target132","mol_mrna_Target133","mol_mrna_Target134","mol_mrna_Target135","mol_mrna_Target136","mol_mrna_Target137","mol_mrna_Target138","mol_mrna_Target139","mol_mrna_Target140","mol_mrna_Target141","mol_mrna_Target142","mol_mrna_Target143","mol_mrna_Target144","mol_mrna_Target145","mol_mrna_Target146","mol_mrna_Target147","mol_mrna_Target148","mol_mrna_Target149","mol_mrna_Target150","mol_mrna_Target151","mol_mrna_Target152","mol_mrna_Target153","mol_mrna_Target154","mol_mrna_Target155","mol_mrna_Target156","mol_mrna_Target157","mol_mrna_Target158","mol_mrna_Target159","mol_mrna_Target160","mol_mrna_Target161","mol_mrna_Target162","mol_mrna_Target163","mol_mrna_Target164","mol_mrna_Target165","mol_mrna_Target166","mol_mrna_Target167","mol_mrna_Target168","mol_mrna_Target169","mol_mrna_Target170","mol_mrna_Target171","mol_mrna_Target172","mol_mrna_Target173","mol_mrna_Target174","mol_mrna_Target175","mol_mrna_Target176","mol_mrna_Target177","mol_mrna_Target178","mol_mrna_Target179","mol_mrna_Target180","mol_mrna_Target181","mol_mrna_Target182","mol_mrna_Target183","mol_mrna_Target184","mol_mrna_Target185","mol_mrna_Target186","mol_mrna_Target187","mol_mrna_Target188","mol_mrna_Target189","mol_mrna_Target190","mol_mrna_Target191","mol_mrna_Target192","mol_mrna_Target193","mol_mrna_Target194","mol_mrna_Target195","mol_mrna_Target196","mol_mrna_Target197","mol_mrna_Target198","mol_mrna_Target199","mol_mrna_Target200","mol_mrna_Target201","mol_mrna_Target202","mol_mrna_Target203","mol_mrna_Target204","mol_mrna_Target205","mol_mrna_Target206","mol_mrna_Target207","mol_mrna_Target208","mol_mrna_Target209","mol_mrna_Target210","mol_mrna_Target211","mol_mrna_Target212","mol_mrna_Target213","mol_mrna_Target214","mol_mrna_Target215","mol_mrna_Target216","mol_mrna_Target217","mol_mrna_Target218","mol_mrna_Target219","mol_mrna_Target220","mol_mrna_Target221","mol_mrna_Target222","mol_mrna_Target223","mol_mrna_Target224","mol_mrna_Target225","mol_mrna_Target226","mol_mrna_Target227","mol_mrna_Target228","mol_mrna_Target229","mol_mrna_Target230","mol_mrna_Target231","mol_mrna_Target232","mol_mrna_Target233","mol_mrna_Target234","mol_mrna_Target235","mol_mrna_Target236","mol_mrna_Target237","mol_mrna_Target238","mol_mrna_Target239","mol_mrna_Target240","mol_mrna_Target241","mol_mrna_Target242","mol_mrna_Target243","mol_mrna_Target244","mol_mrna_Target245","mol_mrna_Target246","mol_mrna_Target247","mol_mrna_Target248","mol_mrna_Target249","mol_mrna_Target250","mol_mrna_Target251","mol_mrna_Target252","mol_mrna_Target253","mol_mrna_Target254","mol_mrna_Target255","mol_mrna_Target256","mol_mrna_Target257","mol_mrna_Target258","mol_mrna_Target259","mol_mrna_Target260","mol_mrna_Target261","mol_mrna_Target262","mol_mrna_Target263","mol_mrna_Target264","mol_mrna_Target265","mol_mrna_Target266","mol_mrna_Target267","mol_mrna_Target268","mol_mrna_Target269","mol_mrna_Target270","mol_mrna_Target271","mol_mrna_Target272","mol_mrna_Target273","mol_mrna_Target274","mol_mrna_Target275","mol_mrna_Target276","mol_mrna_Target277","mol_mrna_Target278","mol_mrna_Target279","mol_mrna_Target280","mol_mrna_Target281","mol_mrna_Target282","mol_mrna_Target283","mol_mrna_Target284","mol_mrna_Target285","mol_mrna_Target286","mol_mrna_Target287","mol_mrna_Target288","mol_mrna_Target289","mol_mrna_Target290","mol_mrna_Target291","mol_mrna_Target292","mol_mrna_Target293","mol_mrna_Target294","mol_mrna_Target295","mol_mrna_Target296","mol_mrna_Target297","mol_mrna_Target298","mol_mrna_Target299","mol_mrna_Target300","mol_mrna_Target301","mol_mrna_Target302","mol_mrna_Target303","mol_mrna_Target304","mol_mrna_Target305","mol_mrna_Target306","mol_mrna_Target307","mol_mrna_Target308","mol_mrna_Target309","mol_mrna_Target310","mol_mrna_Target311","mol_mrna_Target312","mol_mrna_Target313","mol_mrna_Target314","mol_mrna_Target315","mol_mrna_Target316","mol_mrna_Target317","mol_mrna_Target318","mol_mrna_Target319","mol_mrna_Target320","mol_mrna_Target321","mol_mrna_Target322","mol_mrna_Target323","mol_mrna_Target324","mol_mrna_Target325","mol_mrna_Target326","mol_mrna_Target327","mol_mrna_Target328","mol_mrna_Target329","mol_mrna_Target330","mol_mrna_Target331","mol_mrna_Target332","mol_mrna_Target333","mol_mrna_Target334","mol_mrna_Target335","mol_mrna_Target336","mol_mrna_Target337","mol_mrna_Target338","mol_mrna_Target339","mol_mrna_Target340","mol_mrna_Target341","mol_mrna_Target342","mol_mrna_Target343","mol_mrna_Target344","mol_mrna_Target345","mol_mrna_Target346","mol_mrna_Target347","mol_mrna_Target348","mol_mrna_Target349","mol_mrna_Target350","mol_mrna_HK1","mol_mrna_HK2","mol_mrna_HK3","mol_mrna_HK4","mol_mrna_HK5","mol_mrna_HK6","mol_mrna_HK7","mol_mrna_HK8","mol_mrna_HK9","mol_mrna_HK10"
"249",15,19,15,12,7,8,9,18,8,19,9,0,0,0,0,23,38,31,17,34,25,24,4,7,5,18,24,25,2,0,0,49,14,8,0,23,0,1,32,0,4,19,0,14,28,0,34,0,1,26,25,27,14,6,12,15,14,0,43,23,14,35,21,22,31,17,13,3,10,0,17,22,0,19,34,18,24,26,21,44,10,0,28,22,16,11,32,31,0,26,34,18,22,20,35,19,39,0,18,2,29,0,20,0,19,21,21,0,0,25,12,26,7,33,2,0,0,19,30,17,0,16,30,25,34,25,25,23,1,23,20,20,18,17,44,22,21,13,14,9,1,14,33,1,12,23,22,37,0,16,21,0,0,1,18,15,26,10,1,11,1,29,0,19,0,8,1,22,11,20,21,14,0,0,14,19,15,21,18,1,24,2,0,0,25,22,9,0,28,0,0,0,0,12,0,5,0,31,22,25,15,19,25,3,0,23,1,0,14,26,19,34,32,33,26,16,41,11,15,3,0,13,37,25,9,27,11,18,27,1,31,13,27,2,0,28,1,26,17,16,25,16,0,0,25,19,32,19,26,0,41,48,10,1,0,15,21,28,0,31,25,22,19,21,34,26,24,27,1,12,22,42,0,34,1,35,20,18,1,13,32,38,31,0,9,12,20,18,15,15,8,7,7,17,31,28,16,23,0,20,0,3,39,0,34,24,38,0,29,27,17,20,18,0,10,21,0,27,0,1,0,0,21,21,4,11,0,12,13,17,42,19,0,23,15,21,17,10,20,15,0,23,20,14,0,0,0,0,7,0,24,1,12,11,0,0,36,19,0,23,0,1,17,2,27,16,29,22,8,40,22,45,33,20,31,28,0,17,0,25,28,32,36,11,1
"250",36,24,34,13,13,25,17,29,18,23,17,0,0,0,0,24,36,34,10,33,0,0,0,0,0,18,30,21,0,0,0,35,12,5,0,22,0,2,23,0,9,29,2,16,29,0,22,0,0,23,24,23,14,15,13,17,14,0,45,17,28,30,34,17,29,28,20,3,12,0,12,30,0,21,36,29,22,30,21,41,18,0,26,23,20,9,29,23,0,28,29,14,15,21,42,21,41,0,15,0,36,0,33,0,22,19,20,0,0,28,15,26,14,34,1,0,0,21,23,18,0,23,28,27,22,38,14,25,1,21,18,21,17,22,32,29,13,12,17,19,0,17,19,0,17,25,19,38,0,24,23,0,0,0,16,20,42,15,0,0,0,22,3,16,0,10,0,15,15,19,23,19,0,1,22,31,18,27,28,2,24,0,0,0,23,25,11,0,26,0,0,0,0,16,0,4,1,38,30,27,27,17,17,1,0,34,1,1,17,22,22,22,26,32,27,20,42,11,19,4,0,14,25,11,13,23,6,21,17,0,30,18,16,1,1,26,3,14,11,20,19,19,0,0,33,19,31,25,30,0,34,36,12,3,0,13,12,19,0,42,32,37,23,34,35,19,26,37,0,10,28,43,1,30,0,39,26,27,1,19,27,31,21,0,0,0,42,23,0,0,0,12,18,0,34,33,17,28,1,14,0,1,31,1,20,29,33,0,35,33,25,19,6,0,0,12,0,27,0,0,0,0,13,23,8,12,0,16,27,12,22,19,0,27,19,22,25,14,24,26,0,16,18,0,0,0,0,0,13,0,13,1,15,13,0,0,28,17,1,19,0,0,15,0,32,18,27,16,7,39,31,45,30,26,37,21,0,22,0,26,29,49,31,15,1
"251",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20,29,31,13,23,22,35,17,15,32,22,35,1,10,0,0,1,0,5,0,22,0,5,16,0,22,24,2,8,35,0,21,0,1,35,30,28,25,12,13,21,10,0,45,27,17,30,21,17,32,20,18,3,7,0,16,28,0,23,36,20,29,31,31,29,16,1,33,24,14,10,27,30,0,34,29,16,24,21,35,20,46,0,23,0,20,0,34,0,13,24,21,0,0,20,13,23,13,32,0,3,1,12,25,14,0,18,30,52,25,30,13,16,0,24,23,22,20,11,26,25,14,12,25,17,2,18,23,0,19,27,28,34,0,17,20,0,0,0,4,0,1,2,10,26,16,20,0,13,3,19,7,9,5,3,5,2,24,8,1,24,0,6,13,19,0,20,0,2,3,18,1,0,28,0,0,0,0,11,1,14,13,22,21,16,10,3,14,16,0,4,18,29,11,16,5,13,25,12,8,18,7,8,1,24,7,14,14,0,3,5,2,3,7,25,24,2,11,3,0,29,1,18,17,16,26,29,0,0,25,26,7,3,3,9,9,12,0,20,20,6,15,4,3,16,4,4,5,12,8,6,0,21,1,5,2,36,21,11,30,7,6,11,12,0,21,22,12,0,19,24,0,1,31,17,24,1,0,9,18,16,3,1,21,0,14,29,13,12,6,9,25,24,19,0,9,9,2,29,22,8,32,5,34,21,26,27,5,8,0,4,31,0,2,2,24,6,11,1,1,1,3,1,11,2,13,1,0,20,22,0,3,0,7,0,9,2,0,13,0,13,43,28,0,9,0,0,15,15,0,21,24,12,15,5,13,36,30,13,24,19,0,26,0,23,31,36,48,8,5
"252",5,5,4,4,1,2,2,2,4,4,1,0,0,0,0,23,45,31,13,42,32,30,17,13,18,17,34,15,1,0,0,35,16,12,1,18,0,1,15,0,3,24,1,13,36,0,23,1,1,32,28,24,12,14,8,14,20,0,50,12,25,39,27,22,33,18,15,1,8,0,13,36,0,34,28,31,33,30,16,30,11,1,36,26,21,8,28,35,0,31,29,14,19,23,35,28,36,3,15,1,28,0,25,0,21,26,20,0,2,21,18,27,18,39,1,0,0,17,21,12,1,23,32,44,26,23,23,28,0,24,24,20,24,14,35,21,16,10,16,12,0,17,30,1,17,24,19,29,0,28,23,0,0,0,12,5,19,13,4,26,6,32,0,32,0,0,1,24,8,12,17,21,2,0,12,22,22,23,17,3,23,0,0,0,23,25,12,0,45,0,0,0,0,9,0,5,0,37,27,21,19,23,26,3,0,28,1,0,18,23,24,28,24,28,22,20,37,11,14,3,0,11,34,20,10,20,9,11,24,2,32,10,28,0,1,24,0,17,18,17,14,26,0,1,27,22,20,25,17,0,37,38,21,0,0,18,15,34,0,33,29,31,19,24,25,22,21,25,0,13,23,28,0,32,0,46,24,18,0,13,33,41,18,0,16,17,3,5,23,26,19,3,3,12,32,22,20,25,2,16,0,7,26,4,21,25,17,0,23,13,17,16,13,16,19,20,3,27,4,7,1,3,12,19,13,7,0,11,21,6,36,11,0,24,14,25,15,16,21,20,0,12,5,24,0,0,0,1,11,0,29,4,18,13,0,0,29,24,2,17,0,0,21,7,33,26,34,19,16,21,16,39,31,21,34,36,0,16,0,25,27,44,39,13,6
"253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,38,28,17,24,38,26,15,15,31,9,37,1,7,0,1,20,2,7,0,22,2,0,19,0,18,27,0,7,25,0,38,1,3,26,25,30,15,12,14,20,12,0,35,24,14,22,23,25,40,15,21,7,9,0,13,25,0,27,32,20,19,27,22,39,17,0,26,29,24,18,23,30,0,23,39,17,17,22,38,30,35,1,15,4,24,0,15,0,19,20,22,0,0,16,7,26,11,33,1,3,0,18,16,8,0,23,30,33,27,34,25,24,1,23,15,25,15,19,35,20,20,14,27,22,0,29,31,3,20,24,16,33,0,21,37,0,0,1,5,3,5,5,15,23,15,24,0,22,5,6,4,14,12,16,6,5,16,0,6,26,6,12,10,18,2,32,0,1,5,28,0,0,31,0,0,0,0,12,0,19,20,27,24,16,16,3,11,19,0,5,11,16,10,20,11,24,20,15,9,23,9,5,1,15,4,19,31,1,4,8,0,3,9,22,26,2,23,0,1,19,0,18,18,13,23,24,1,0,33,19,7,0,5,12,18,13,6,21,10,3,18,5,4,19,5,6,11,14,9,4,9,23,1,12,2,39,11,15,21,5,14,23,9,0,24,23,18,0,16,21,0,1,27,18,18,0,0,15,36,15,7,1,18,1,14,30,28,12,9,9,21,13,32,0,5,18,2,33,25,5,38,3,29,32,29,15,9,14,4,6,12,0,7,4,22,5,5,2,8,9,11,1,6,8,17,4,0,23,11,0,0,0,8,0,17,0,0,7,0,6,19,25,0,19,0,0,13,17,5,10,35,18,13,1,15,24,18,18,22,33,0,10,0,30,19,35,33,8,4
"254",3,1,2,1,0,1,1,0,1,1,0,0,0,0,0,25,36,31,11,27,29,34,18,9,23,10,24,17,1,0,0,49,17,12,0,25,4,5,17,0,4,26,7,15,25,0,34,1,0,27,24,24,7,13,17,13,22,1,44,27,21,31,10,22,29,15,16,8,12,0,11,23,3,26,40,25,26,21,17,27,13,3,20,32,20,13,49,16,0,35,50,21,15,25,38,20,48,1,26,6,21,3,16,2,14,15,21,0,2,14,11,26,9,41,2,0,1,21,15,14,0,11,30,36,29,28,23,15,3,18,15,21,16,16,22,16,20,11,16,15,2,12,28,1,14,21,19,32,0,19,31,0,0,0,11,11,27,8,4,28,10,24,0,14,0,1,0,22,11,12,15,13,0,2,7,24,13,15,18,23,9,11,0,0,21,35,5,0,35,0,0,0,0,10,5,9,11,37,28,18,27,17,17,4,0,20,5,1,10,20,18,26,23,32,22,16,29,11,18,3,2,17,23,12,11,19,8,7,22,3,34,12,27,0,2,28,8,19,15,20,16,30,0,1,30,17,14,18,16,1,30,20,5,12,0,15,18,18,0,31,17,22,14,32,30,16,20,18,0,7,16,36,2,34,1,23,17,34,3,5,30,27,21,0,12,20,0,1,28,27,16,0,3,13,25,22,19,29,7,6,9,8,24,10,23,24,18,0,28,11,20,26,7,15,21,12,6,31,12,13,10,16,13,20,7,12,0,13,16,6,21,16,2,20,12,20,11,10,15,19,6,10,2,23,1,0,16,3,10,16,1,1,3,12,0,0,20,32,0,24,0,0,14,3,20,21,32,15,14,16,22,27,22,17,22,18,0,24,0,23,34,34,44,14,1
"255",0,0,0,0,0,0,0,0,0,0,0,25,13,17,11,0,0,0,0,0,0,1,8,3,18,4,0,0,7,0,26,0,0,0,22,0,14,19,1,14,50,1,28,0,1,9,4,0,19,2,8,21,0,0,1,0,0,22,18,1,0,3,16,14,0,1,5,16,0,25,4,1,29,1,1,15,9,0,3,1,0,17,0,1,1,4,19,2,9,13,1,0,0,0,29,4,6,15,0,36,0,30,3,31,0,2,1,21,21,3,0,0,2,1,17,11,10,0,0,0,16,1,0,2,5,2,3,3,26,6,9,0,0,0,3,1,9,1,3,4,11,3,11,20,0,1,1,0,12,28,21,33,30,19,0,0,0,0,13,21,12,1,6,0,19,23,33,0,0,0,0,0,20,27,0,0,0,0,0,24,0,22,8,7,0,0,0,14,1,25,34,14,12,14,17,10,8,0,0,0,0,0,0,30,10,0,16,50,0,0,0,0,0,0,0,0,0,0,0,32,48,0,3,0,0,0,0,0,0,24,1,0,0,22,27,0,30,5,1,0,0,0,9,15,1,0,0,0,0,23,1,0,0,14,22,0,1,0,16,0,0,0,0,0,0,0,0,0,11,0,0,0,45,1,19,0,0,1,13,0,1,0,1,19,11,3,8,18,13,9,7,8,3,19,0,0,0,0,23,0,18,33,8,22,0,0,0,23,0,0,0,0,0,28,18,4,37,1,28,21,36,28,0,0,0,0,37,0,0,0,0,0,21,0,0,0,0,0,0,0,28,0,19,12,14,24,17,17,1,12,0,16,0,0,27,27,0,35,3,0,12,20,18,22,0,27,0,0,2,23,0,7,1,6,25,29,0,22,0,13,26,35,32,16,1
"256",22,24,21,18,12,11,10,24,11,25,12,0,0,0,0,20,33,29,14,40,29,20,2,5,3,19,19,25,3,0,0,47,19,12,0,19,0,1,35,0,4,20,0,20,23,0,38,0,1,28,21,31,19,4,12,15,16,0,42,21,15,30,24,19,35,19,13,2,11,0,11,25,0,24,30,21,25,27,20,45,15,0,32,28,15,11,33,34,0,30,35,26,21,16,32,18,35,0,22,2,24,0,24,0,18,17,20,0,0,27,22,21,11,34,2,0,0,15,25,15,0,23,25,31,29,28,26,27,1,28,25,20,18,20,35,22,20,11,17,20,1,14,32,1,10,26,24,35,0,17,22,0,0,1,17,18,29,13,1,7,0,33,0,18,0,10,1,25,14,21,20,12,0,0,16,19,15,24,18,0,25,1,0,0,26,23,7,0,19,0,0,0,0,9,0,5,0,35,27,15,20,21,27,5,0,26,0,0,21,22,17,36,37,29,29,17,45,9,19,4,0,14,34,20,9,26,9,13,21,2,25,13,24,1,0,23,1,19,12,17,23,19,0,0,22,20,24,21,22,0,35,35,7,1,0,23,24,23,0,33,25,22,23,22,34,18,27,34,0,7,22,43,0,34,1,31,25,17,1,19,34,39,28,0,9,5,25,25,8,9,5,6,7,11,23,23,24,24,1,18,0,3,44,0,35,28,36,0,30,25,21,18,17,0,3,18,0,24,0,0,0,0,22,20,6,7,0,13,15,13,33,16,0,21,17,26,14,13,25,19,0,23,25,9,0,0,0,0,7,0,24,2,15,13,0,0,35,22,1,23,0,0,16,4,30,15,21,19,11,38,26,39,28,16,33,28,0,20,0,23,26,33,37,13,1
"257",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,19,38,27,13,35,32,32,14,11,22,11,34,5,5,0,0,38,10,10,2,13,1,8,13,0,6,28,7,13,24,0,28,1,0,20,23,22,9,11,11,18,16,0,32,14,20,30,22,23,28,26,15,8,11,0,15,20,2,17,32,20,24,29,30,39,18,1,22,33,22,12,19,18,1,33,38,17,22,30,19,23,38,1,27,1,21,1,30,1,13,21,19,0,1,16,12,22,13,34,1,3,1,20,24,8,0,25,35,24,30,23,23,22,1,30,24,22,19,18,26,27,19,17,16,11,1,16,32,2,13,26,18,42,0,22,20,0,0,2,15,9,21,2,11,27,10,15,0,16,1,4,1,19,10,10,16,10,3,6,1,19,12,8,14,25,1,17,0,1,10,32,4,0,24,0,0,0,0,18,6,15,7,26,29,25,18,7,13,7,1,11,7,3,19,18,7,25,30,21,23,20,18,11,4,12,0,17,27,3,3,12,1,0,13,19,23,4,33,0,1,26,2,17,15,20,26,15,0,0,28,19,14,12,15,0,31,25,7,13,0,22,17,13,0,40,14,16,21,17,35,22,16,24,1,24,14,33,2,30,5,37,18,30,4,7,27,40,21,0,19,14,0,0,29,24,10,0,1,14,23,23,7,14,20,5,9,20,30,6,22,14,20,4,28,16,20,22,8,23,12,11,13,16,14,11,12,34,15,18,7,4,2,3,18,11,33,14,3,8,18,10,7,7,23,15,6,7,3,29,5,0,8,1,8,8,4,1,6,5,0,3,22,19,0,24,0,0,19,14,20,11,29,19,10,9,16,36,34,23,28,22,0,20,0,27,24,28,29,16,2
"258",8,1,4,1,2,2,1,1,4,2,3,18,17,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,0,0,2,25,6,21,15,0,15,31,0,23,0,0,26,0,0,31,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19,0,18,0,7,35,0,0,1,0,0,0,0,0,12,0,0,9,0,1,0,23,8,0,0,0,0,2,0,0,21,0,27,0,10,0,14,0,0,0,15,26,0,0,0,0,0,17,9,11,0,0,0,24,0,2,0,0,0,1,0,25,0,0,0,0,0,0,0,3,0,0,0,15,7,0,21,0,0,0,0,18,2,26,27,24,17,0,0,0,0,0,26,1,0,15,0,17,20,17,0,1,0,0,0,27,25,0,6,0,0,4,33,0,16,8,8,0,2,0,14,0,34,30,13,13,15,13,10,8,0,0,0,0,0,0,35,24,0,13,26,0,3,0,0,8,0,0,6,0,1,0,40,26,13,8,0,0,0,1,1,0,32,15,0,4,23,26,0,29,0,0,2,0,0,15,31,0,0,0,0,0,19,0,0,0,25,26,0,1,0,17,0,0,0,0,0,0,0,0,0,17,0,0,5,23,0,33,0,0,0,13,0,0,0,0,25,0,0,24,22,0,0,0,19,14,0,5,2,0,0,22,0,18,27,14,22,0,0,3,22,0,0,0,0,0,4,19,11,2,22,2,5,3,5,2,0,0,1,43,0,0,0,7,0,22,0,0,0,3,0,0,0,20,0,17,0,21,19,24,35,1,9,0,26,0,0,23,27,0,32,13,0,12,18,20,11,0,0,2,0,0,35,1,0,0,0,5,17,0,17,0,23,23,36,35,12,5
"259",0,7,8,2,1,2,0,0,2,3,1,0,0,0,0,23,34,29,13,27,27,23,12,12,9,13,35,9,1,0,1,44,11,7,1,28,3,9,16,0,2,30,18,20,21,0,17,1,2,20,26,11,12,11,5,16,15,0,27,13,15,35,31,20,26,15,17,8,12,3,15,37,16,16,25,20,24,19,26,25,8,9,17,22,24,9,19,24,1,30,32,12,16,23,35,15,30,3,12,19,31,4,21,2,7,14,16,1,11,15,11,22,11,22,13,0,1,10,13,12,1,23,32,35,22,27,25,26,7,25,24,10,14,16,26,21,22,11,22,15,2,14,35,2,17,23,18,22,0,25,11,0,0,0,17,9,30,14,3,19,5,22,0,23,0,0,0,21,8,14,23,20,0,0,16,16,21,26,25,6,29,1,0,0,29,25,6,0,41,0,1,0,0,11,10,3,0,29,31,15,15,17,13,2,0,16,0,0,19,28,20,29,37,21,23,22,32,15,15,4,0,15,22,6,9,25,12,10,20,3,35,16,26,1,3,27,16,22,14,18,23,18,1,5,17,7,31,23,22,0,32,33,14,0,0,22,19,16,0,39,39,30,20,20,32,22,41,25,0,12,18,36,1,33,1,41,22,23,3,21,38,38,22,0,14,17,2,5,21,28,22,3,4,13,23,20,14,31,2,12,0,9,20,1,33,33,25,0,33,25,19,22,28,18,26,14,1,29,5,6,2,13,13,22,11,9,0,16,22,16,30,22,2,27,20,22,15,19,16,18,2,14,11,16,1,0,19,0,10,16,2,2,9,13,0,1,21,29,1,21,0,0,14,6,17,14,30,15,8,11,25,12,28,16,17,22,0,20,0,33,37,27,44,16,6
"260",13,7,9,6,3,6,3,5,3,3,1,0,0,0,0,25,29,31,17,23,28,24,10,5,16,11,29,12,0,0,3,37,18,11,4,17,6,22,20,0,8,27,16,16,24,0,18,0,5,28,28,21,7,6,7,14,13,0,53,21,17,27,14,12,24,12,9,8,6,2,15,25,15,23,37,21,25,18,25,34,8,4,13,22,23,8,27,13,1,31,31,11,10,17,34,15,39,3,12,22,19,13,14,3,4,18,19,0,12,14,13,19,3,22,20,0,3,9,6,12,2,10,28,38,27,21,23,22,13,21,17,10,10,8,18,18,16,13,12,14,4,16,35,1,18,16,7,16,0,26,22,1,0,1,6,12,19,16,1,19,2,23,0,22,0,2,1,17,11,13,26,20,0,0,23,20,16,20,19,3,18,2,0,0,26,29,8,0,27,0,0,0,0,15,11,7,0,33,28,25,29,27,16,7,0,38,1,0,19,23,15,22,33,34,29,17,39,17,27,2,0,19,27,15,3,22,13,9,26,1,34,21,15,2,4,28,19,17,12,19,22,18,0,2,29,10,22,26,30,0,32,28,11,5,0,19,15,24,0,34,21,20,18,28,28,18,28,21,0,17,10,39,1,25,1,30,20,31,4,19,39,32,19,0,11,16,2,11,24,23,10,0,3,17,41,25,16,35,5,19,1,8,19,0,27,27,22,0,37,14,22,13,21,2,11,12,0,30,0,4,0,4,16,21,10,12,0,10,23,12,34,23,1,27,19,19,12,13,10,22,0,18,12,26,0,0,15,1,8,18,0,3,11,13,0,0,12,31,1,15,0,0,10,2,23,34,27,24,6,27,22,12,25,15,14,18,0,31,0,29,21,23,38,15,2
