"","Burn1_TF1","Burn1_TF2","Burn1_TF3","Burn1_TF4","Burn1_TF5","Burn1_TF6","Burn1_TF7","Burn2_TF1","Burn2_TF2","Burn2_TF3","Burn2_TF4","Burn2_TF5","Burn2_TF6","Burn2_TF7","Burn2_TF8","Burn2_TF9","Burn2_TF10","Burn2_TF11","Burn2_TF12","Burn2_TF13","Burn2_TF14","Burn3_TF1","Burn3_TF2","Burn3_TF3","Burn3_TF4","Burn3_TF5","Burn3_TF6","Burn3_TF7","Burn3_TF8","Burn3_TF9","Burn4_TF1","Burn4_TF2","Burn4_TF3","Burn4_TF4","Burn4_TF5","Burn4_TF6","A1_TF1","A1_TF2","A2_TF1","A2_TF2","A3_TF1","A3_TF2","A3_TF3","A4_TF1","A5_TF1","A5_TF2","A6_TF1","A6_TF2","A6_TF3","A6_TF4","A6_TF5","B1_TF1","B1_TF2","B1_TF3","B2_TF1","B2_TF2","B2_TF3","B2_TF4","B2_TF5","B2_TF6","B2_TF7","B2_TF8","B2_TF9","B2_TF10","B2_TF11","B3_TF1","B3_TF2","B3_TF3","B3_TF4","B3_TF5","B3_TF6","B3_TF7","B3_TF8","B3_TF9","B3_TF10","B3_TF11","B3_TF12","B3_TF13","B3_TF14","B3_TF15","B3_TF16","B3_TF17","B4_TF1","B4_TF2","B4_TF3","B4_TF4","B5_TF1","B5_TF2","C1_TF1","C2_TF1","C2_TF2","C2_TF3","C2_TF4","C2_TF5","C2_TF6","C3_TF1","C4_TF1","C4_TF2","C4_TF3","C4_TF4","C4_TF5","C4_TF6","C5_TF1","C5_TF2","C6_TF1","Target1","Target2","Target3","Target4","Target5","Target6","Target7","Target8","Target9","Target10","Target11","Target12","Target13","Target14","Target15","Target16","Target17","Target18","Target19","Target20","Target21","Target22","Target23","Target24","Target25","Target26","Target27","Target28","Target29","Target30","Target31","Target32","Target33","Target34","Target35","Target36","Target37","Target38","Target39","Target40","Target41","Target42","Target43","Target44","Target45","Target46","Target47","Target48","Target49","Target50","Target51","Target52","Target53","Target54","Target55","Target56","Target57","Target58","Target59","Target60","Target61","Target62","Target63","Target64","Target65","Target66","Target67","Target68","Target69","Target70","Target71","Target72","Target73","Target74","Target75","Target76","Target77","Target78","Target79","Target80","Target81","Target82","Target83","Target84","Target85","Target86","Target87","Target88","Target89","Target90","Target91","Target92","Target93","Target94","Target95","Target96","Target97","Target98","Target99","Target100","Target101","Target102","Target103","Target104","Target105","Target106","Target107","Target108","Target109","Target110","Target111","Target112","Target113","Target114","Target115","Target116","Target117","Target118","Target119","Target120","Target121","Target122","Target123","Target124","Target125","Target126","Target127","Target128","Target129","Target130","Target131","Target132","Target133","Target134","Target135","Target136","Target137","Target138","Target139","Target140","Target141","Target142","Target143","Target144","Target145","Target146","Target147","Target148","Target149","Target150","Target151","Target152","Target153","Target154","Target155","Target156","Target157","Target158","Target159","Target160","Target161","Target162","Target163","Target164","Target165","Target166","Target167","Target168","Target169","Target170","Target171","Target172","Target173","Target174","Target175","Target176","Target177","Target178","Target179","Target180","Target181","Target182","Target183","Target184","Target185","Target186","Target187","Target188","Target189","Target190","Target191","Target192","Target193","Target194","Target195","Target196","Target197","Target198","Target199","Target200","Target201","Target202","Target203","Target204","Target205","Target206","Target207","Target208","Target209","Target210","Target211","Target212","Target213","Target214","Target215","Target216","Target217","Target218","Target219","Target220","Target221","Target222","Target223","Target224","Target225","Target226","Target227","Target228","Target229","Target230","Target231","Target232","Target233","Target234","Target235","Target236","Target237","Target238","Target239","Target240","Target241","Target242","Target243","Target244","Target245","Target246","Target247","Target248","Target249","Target250","Target251","Target252","Target253","Target254","Target255","Target256","Target257","Target258","Target259","Target260","Target261","Target262","Target263","Target264","Target265","Target266","Target267","Target268","Target269","Target270","Target271","Target272","Target273","Target274","Target275","Target276","Target277","Target278","Target279","Target280","Target281","Target282","Target283","Target284","Target285","Target286","Target287","Target288","Target289","Target290","Target291","Target292","Target293","Target294","Target295","Target296","Target297","Target298","Target299","Target300","Target301","Target302","Target303","Target304","Target305","Target306","Target307","Target308","Target309","Target310","Target311","Target312","Target313","Target314","Target315","Target316","Target317","Target318","Target319","Target320","Target321","Target322","Target323","Target324","Target325","Target326","Target327","Target328","Target329","Target330","Target331","Target332","Target333","Target334","Target335","Target336","Target337","Target338","Target339","Target340","Target341","Target342","Target343","Target344","Target345","Target346","Target347","Target348","Target349","Target350","HK1","HK2","HK3","HK4","HK5","HK6","HK7","HK8","HK9","HK10"
"cell265",82,66,50,54,50,45,63,49,35,92,35,43,19,48,49,31,26,60,30,35,34,50,73,49,29,51,53,55,70,51,42,46,25,53,36,15,2,2,10,6,29,48,50,82,45,38,38,33,62,49,51,34,14,54,33,28,53,29,26,40,31,41,38,65,43,15,52,35,63,40,51,34,61,95,69,42,53,60,45,41,36,88,34,32,39,53,51,82,31,44,21,30,33,35,33,4,40,50,37,48,70,50,0,0,39,3,0,0,99,57,0,32,44,33,37,75,0,43,0,38,4,0,30,48,49,19,35,32,2,17,32,29,9,66,56,55,0,0,0,31,0,56,33,51,58,30,87,3,67,27,0,36,26,0,3,1,6,47,0,51,40,59,0,2,21,0,0,56,2,18,0,54,66,29,36,44,38,35,60,56,2,0,32,38,2,60,28,22,21,70,2,22,2,0,70,35,20,62,52,25,57,54,48,47,39,65,81,46,27,0,3,33,41,60,0,30,87,52,0,41,0,0,0,72,44,38,62,35,55,60,19,7,0,20,0,0,6,48,77,49,0,4,0,37,0,70,34,0,57,36,9,42,0,53,47,1,40,30,49,28,30,24,30,42,0,38,48,0,26,60,55,69,44,0,0,59,43,22,4,80,55,0,48,62,38,2,0,0,30,46,39,17,82,37,64,0,0,0,62,23,38,24,2,54,32,66,55,2,50,60,0,16,39,41,24,2,42,39,44,51,26,39,30,39,4,0,0,70,34,0,2,0,71,24,0,25,67,29,66,54,0,0,84,45,36,67,23,0,34,24,44,70,36,37,0,51,32,28,50,30,3,44,51,35,38,0,0,0,16,35,61,51,0,43,43,1,2,65,28,0,64,29,30,50,1,29,0,1,46,83,43,0,51,58,25,0,43,44,40,0,60,62,27,34,19,68,40,36,0,42,2,13,78,58,40,0,18,49,73,13,0,0,1,0,33,41,0,0,2,31,30,0,44,0,50,40,52,68,14,51,32,19,36,38,25,35,46,36,42,16,0,68,34,34,0,0,74,65,40,44,53,36,67,36,69
"cell266",93,64,33,54,42,54,63,52,39,52,38,31,14,31,42,20,32,61,18,26,29,35,48,31,38,38,54,47,44,67,54,22,37,54,39,22,74,36,39,26,28,27,31,43,25,31,27,19,53,32,53,46,8,38,23,45,37,23,20,18,15,21,18,46,47,12,18,15,15,14,5,14,5,10,25,10,17,7,12,9,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,17,0,33,35,0,0,0,0,33,0,37,0,26,3,0,26,22,30,31,39,26,0,19,1,46,18,19,32,0,31,9,37,6,8,1,3,0,65,4,49,3,0,19,28,0,0,0,27,15,3,0,0,14,0,0,0,29,0,0,0,34,0,5,0,40,57,38,31,29,41,27,53,53,70,0,32,21,6,20,13,18,21,21,13,10,2,0,59,38,14,34,59,18,51,31,32,25,32,48,51,12,28,9,16,8,20,58,2,12,16,37,2,36,0,1,42,54,54,34,71,34,31,31,19,5,0,12,25,7,39,8,62,40,0,0,28,26,0,53,36,51,0,0,34,0,17,0,0,29,40,0,0,0,14,0,0,0,54,0,0,20,0,41,0,2,33,0,0,54,53,35,3,36,45,31,35,48,40,1,1,0,31,45,48,0,32,19,46,0,3,0,0,0,39,0,29,44,24,83,42,0,53,24,1,9,30,33,6,17,0,0,48,36,0,15,45,44,1,0,0,0,0,42,0,26,0,0,52,0,0,0,0,43,44,46,0,0,18,46,23,0,66,0,0,0,0,35,0,32,18,21,43,22,14,34,67,11,13,13,10,19,14,29,0,1,53,0,0,25,42,45,14,0,68,0,0,0,2,34,0,33,40,52,27,22,0,0,0,45,0,1,0,62,6,51,27,29,27,61,35,34,0,19,3,28,55,34,56,0,30,48,53,28,0,0,0,0,40,37,1,0,0,26,29,0,44,1,54,24,35,0,21,17,11,28,0,0,0,21,0,18,0,14,6,51,48,0,38,0,34,73,19,34,62,5,42,39,50
"cell267",72,41,32,54,26,35,75,45,20,49,27,34,22,25,43,24,33,37,14,34,25,31,50,41,35,47,41,25,42,26,38,23,30,41,25,11,0,1,0,0,0,0,0,0,0,0,3,2,3,3,2,39,23,34,39,35,35,35,21,38,20,38,29,22,25,30,41,19,47,56,49,31,45,41,51,28,39,41,28,37,44,38,25,31,44,61,36,59,29,24,22,33,42,46,32,4,19,25,47,23,39,30,0,0,25,2,0,0,44,17,0,29,65,26,22,35,2,50,0,37,0,0,15,25,29,31,26,27,9,19,23,22,10,43,43,32,0,0,0,28,0,58,30,27,51,38,69,2,39,19,0,50,24,0,11,3,6,32,0,38,59,41,0,0,0,0,0,36,0,18,0,32,44,24,23,27,16,34,55,77,0,0,44,24,0,31,14,13,13,55,0,23,0,0,44,34,20,42,50,25,72,52,38,47,30,45,48,25,21,0,1,32,14,44,0,18,67,55,0,37,0,7,1,59,39,55,62,21,24,34,5,17,0,18,0,0,3,28,53,39,0,1,0,46,0,55,37,0,26,18,2,44,0,37,33,1,35,30,23,24,25,12,22,34,0,22,18,0,24,44,47,30,43,1,0,28,45,40,0,35,27,1,25,44,18,0,0,0,22,48,27,15,48,20,32,21,55,24,46,13,26,31,3,50,0,48,46,0,70,13,16,19,36,31,14,2,27,44,47,36,33,20,32,41,37,35,0,52,29,1,17,3,52,26,0,26,34,27,62,46,2,1,52,35,30,51,20,0,12,19,24,49,27,27,0,0,7,12,27,13,17,35,28,25,35,0,0,0,25,40,33,51,0,25,53,0,3,36,11,0,57,22,36,49,1,21,0,0,46,52,30,0,28,55,20,0,24,35,26,0,42,13,1,3,0,8,33,46,0,24,0,20,71,35,59,2,26,37,69,28,0,0,24,0,37,19,0,3,4,37,31,0,43,0,37,23,45,92,17,25,21,41,39,57,17,19,37,28,27,19,4,25,60,35,0,0,54,54,27,26,29,30,49,28,32
"cell268",70,50,58,87,61,41,69,63,47,94,45,64,22,46,37,25,59,73,19,47,31,33,67,58,47,62,55,46,54,43,58,31,41,72,37,12,0,0,0,0,16,8,5,77,59,19,25,29,59,34,73,54,25,55,34,45,70,37,30,55,35,51,51,75,46,38,72,38,77,39,56,73,57,57,70,64,73,93,76,35,57,80,41,64,83,71,65,54,37,18,26,65,46,39,39,18,26,64,44,62,73,68,0,1,25,0,0,0,93,45,0,37,87,19,31,55,0,41,0,49,1,0,34,29,66,36,44,31,9,39,43,46,7,89,57,58,0,0,0,37,0,91,51,47,60,45,81,5,77,29,0,47,26,0,1,8,7,39,0,41,73,71,0,1,11,0,0,14,0,18,0,51,69,50,56,55,46,42,83,77,0,0,50,23,0,39,35,26,52,79,3,40,0,0,46,52,36,58,61,27,74,88,40,45,69,54,75,40,34,3,0,35,46,85,0,31,59,38,0,57,0,8,2,65,38,56,82,24,44,68,16,16,0,22,0,0,5,56,93,83,0,0,0,50,0,88,36,3,41,27,10,50,0,47,51,3,51,30,63,57,34,15,46,27,0,37,37,0,32,92,88,49,39,0,0,73,65,47,1,46,48,5,44,59,46,0,0,0,37,43,70,15,93,29,58,41,6,32,86,16,34,46,2,76,25,91,58,0,81,31,4,19,31,65,24,4,48,49,61,69,49,35,23,50,0,0,0,51,29,0,0,0,77,25,0,47,55,39,65,50,4,0,74,33,40,42,36,0,51,31,43,61,56,54,1,52,20,16,88,36,11,61,69,47,65,0,0,0,31,41,44,54,0,35,57,2,4,60,17,0,64,50,57,62,0,56,0,3,37,85,34,0,41,91,17,0,44,51,41,0,82,66,28,51,36,88,38,41,0,36,0,24,81,33,84,4,42,39,63,33,0,0,39,0,56,49,0,7,1,22,28,1,40,2,50,38,78,100,36,39,15,18,37,85,33,33,48,45,34,31,8,98,65,48,0,0,64,78,29,42,78,14,53,19,53
"cell269",63,51,52,66,44,44,50,45,25,63,39,39,12,36,57,23,32,44,20,26,31,22,58,41,41,34,37,35,30,54,22,32,27,50,26,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,13,0,2,0,0,1,4,2,0,1,5,20,10,9,31,54,27,16,15,26,28,25,28,5,32,32,49,31,67,29,2,0,35,11,0,3,37,10,38,27,35,44,20,43,0,43,0,22,0,21,48,8,1,0,0,21,10,12,3,27,6,56,29,20,30,3,19,31,13,38,19,14,72,11,74,4,13,13,17,1,11,0,23,0,17,32,0,39,44,40,0,2,0,0,0,26,0,20,0,36,44,36,20,59,30,41,51,32,0,33,8,24,49,15,0,0,11,4,25,2,0,0,67,17,20,33,38,25,63,42,34,42,31,32,57,4,6,25,17,0,18,55,11,1,0,21,35,42,0,1,45,47,35,35,64,18,29,52,14,17,0,28,34,20,2,26,53,36,0,0,36,38,0,38,42,1,39,22,2,52,34,42,34,1,28,33,24,39,12,23,31,23,0,24,45,0,5,84,27,23,0,19,51,42,24,40,1,43,57,1,37,57,48,3,1,0,16,35,36,22,57,0,43,36,31,34,40,26,24,41,2,45,0,55,42,0,52,15,13,14,40,44,9,6,39,31,39,41,19,30,27,43,35,52,0,8,9,29,19,9,1,16,0,30,46,22,61,16,34,0,55,18,31,41,27,23,0,35,36,64,35,36,0,0,0,7,0,0,40,0,0,3,0,43,26,44,5,5,29,1,37,31,52,4,2,62,21,0,44,1,7,3,0,29,3,35,38,59,34,0,32,66,17,2,23,36,17,9,0,0,0,0,0,0,29,30,0,0,6,27,75,26,55,3,34,45,68,31,0,0,48,0,28,28,59,11,3,23,28,2,36,0,0,0,0,75,0,35,18,23,36,45,24,14,0,3,36,0,1,37,42,43,0,1,60,50,48,26,38,11,37,16,29
"cell270",61,47,49,47,39,39,61,35,33,61,30,35,18,39,52,31,38,34,7,33,9,32,47,35,35,24,40,31,33,47,45,40,27,67,24,13,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,11,8,15,41,24,58,38,36,41,20,30,25,52,36,33,32,25,50,55,43,26,85,37,53,19,20,34,46,25,39,49,29,52,28,28,21,44,20,17,15,30,51,25,32,1,15,23,28,34,54,34,0,0,35,1,0,0,59,21,0,39,43,30,28,52,0,37,0,24,0,1,34,27,38,22,39,29,3,28,12,19,9,37,49,39,0,0,0,32,0,51,35,30,42,16,59,3,39,20,4,46,11,0,4,0,7,40,0,27,39,40,0,1,3,0,0,23,0,16,0,36,45,36,21,31,35,17,57,29,1,3,35,16,0,27,24,12,30,64,0,16,0,0,31,27,15,32,39,29,52,35,43,40,42,39,48,28,23,0,1,14,23,56,0,13,36,57,0,42,0,4,3,55,45,47,44,34,21,51,19,18,0,24,0,0,3,35,43,45,0,0,0,48,0,51,33,0,28,16,6,44,0,35,42,6,37,34,37,36,21,33,27,30,0,31,32,0,25,63,52,49,43,4,5,35,38,20,0,48,29,1,38,54,31,0,2,0,24,46,40,20,34,20,48,22,34,33,60,19,28,29,3,45,0,79,46,0,25,17,5,9,27,43,18,0,35,27,40,41,40,14,11,53,12,44,0,55,36,0,32,0,61,17,0,34,34,29,44,47,3,0,49,29,30,54,16,0,4,18,29,58,19,37,0,0,5,5,26,1,51,31,24,44,28,2,0,0,28,37,47,48,0,51,45,0,3,48,21,0,43,44,21,31,0,10,0,5,32,56,21,0,20,49,16,0,28,49,26,0,34,17,2,4,0,5,37,34,0,43,0,31,63,33,67,7,29,32,34,16,0,0,10,0,30,41,7,3,1,37,27,0,34,0,44,12,11,72,20,20,32,19,20,33,19,26,31,36,38,12,3,47,29,37,0,0,45,64,32,53,36,18,41,16,44
"cell271",52,52,42,50,46,43,65,34,27,67,36,28,13,32,42,23,41,46,8,26,27,28,48,37,37,47,52,41,31,31,36,38,28,49,25,22,1,2,0,0,0,0,0,8,33,20,32,18,46,26,55,61,20,40,26,37,59,43,23,57,17,41,44,49,27,23,52,21,62,23,47,47,58,47,63,31,46,69,48,19,37,77,38,34,40,52,29,48,30,17,15,42,41,33,31,3,26,52,30,44,46,38,0,0,21,0,0,0,50,24,1,29,45,29,29,91,0,33,2,29,2,0,40,40,56,34,34,29,3,39,53,19,9,62,43,44,0,0,0,51,1,55,33,32,47,31,67,0,55,20,0,43,22,0,1,3,0,28,0,32,49,53,0,2,2,0,0,29,1,20,0,61,53,40,15,31,31,31,36,66,0,0,37,29,0,32,22,19,20,64,0,35,0,0,46,32,11,29,42,34,45,57,49,33,47,40,51,32,20,7,8,20,23,52,0,30,36,49,2,44,0,3,4,59,27,43,57,27,39,57,20,13,0,16,0,0,3,46,50,53,0,2,0,50,0,58,38,0,37,29,3,49,0,39,29,7,25,17,71,31,31,15,33,20,0,32,37,0,28,69,53,33,35,0,0,30,41,40,3,49,37,0,24,66,34,2,2,0,37,41,47,18,64,36,43,21,45,65,49,21,34,30,2,62,18,61,52,0,56,22,2,10,29,58,17,1,48,32,50,26,27,26,25,36,0,0,1,56,47,0,0,1,43,13,0,24,50,39,72,44,1,1,63,16,35,54,14,0,43,27,26,50,23,42,0,15,21,15,64,26,1,43,51,23,27,1,0,0,31,31,32,54,0,34,49,1,1,34,16,0,52,37,38,43,2,25,0,3,33,49,49,0,19,51,25,1,24,52,26,1,36,34,26,17,25,59,34,30,0,26,0,28,66,31,49,2,29,29,72,17,0,0,16,0,39,27,0,0,1,32,19,0,32,1,44,39,63,59,16,25,20,21,39,61,12,26,39,36,20,32,4,60,58,46,0,0,77,66,43,38,48,15,52,44,40
"cell272",63,48,41,62,34,48,49,35,17,102,30,53,16,37,41,23,46,25,35,49,33,39,51,53,33,59,58,35,30,46,35,24,39,58,41,15,0,5,0,0,4,0,2,25,51,47,27,13,30,39,59,44,13,59,61,46,54,33,43,55,33,33,45,56,39,29,32,25,49,55,39,47,61,67,65,33,46,58,64,37,47,75,9,33,48,69,56,44,20,16,28,19,42,35,32,2,46,32,39,30,49,46,0,0,24,4,1,0,57,32,0,38,87,39,27,49,0,44,0,45,1,0,29,28,54,36,33,24,12,31,33,53,10,56,43,51,0,0,0,22,1,66,37,44,54,32,101,4,94,14,0,35,37,0,3,3,1,27,0,34,65,53,0,1,0,0,0,25,0,28,0,59,61,30,43,44,35,21,53,54,3,2,47,25,0,34,30,24,39,90,0,27,0,0,62,41,33,40,56,16,33,68,41,38,58,45,103,55,39,0,1,29,26,62,0,28,51,41,0,51,0,2,1,56,28,45,68,35,32,75,16,25,0,28,4,0,1,49,68,58,0,2,0,38,0,53,30,0,35,26,7,44,0,38,41,2,24,22,57,42,32,33,38,28,0,27,56,0,17,61,101,52,23,0,0,54,30,32,0,58,49,1,32,69,44,4,2,0,31,25,28,23,65,22,30,28,31,21,59,17,33,26,0,69,22,49,55,0,54,48,0,13,37,40,16,0,43,58,61,39,44,35,22,37,0,2,2,54,28,1,0,0,71,27,0,34,73,21,58,32,3,0,68,20,27,55,16,0,72,34,45,50,22,44,0,32,27,21,72,34,8,36,68,37,50,3,2,0,25,32,37,46,0,48,50,8,2,49,26,0,53,59,45,57,1,24,0,4,33,56,29,3,36,70,14,0,23,35,26,0,47,39,25,46,24,64,29,35,0,35,0,30,67,49,49,1,46,41,65,37,0,0,37,0,41,34,0,6,3,29,46,0,45,0,47,24,52,88,15,27,15,34,28,54,36,32,46,20,37,30,0,53,34,29,0,0,77,53,40,35,42,22,56,29,48
"cell273",41,55,37,61,54,58,51,47,28,67,46,29,17,30,46,24,27,47,8,32,16,29,33,56,22,47,67,28,28,21,32,36,36,43,21,8,64,32,45,35,16,35,32,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,17,0,23,18,0,0,0,0,44,0,44,0,29,0,12,33,24,0,0,0,27,1,2,0,23,11,0,38,0,31,15,24,0,8,0,0,0,55,0,61,4,0,27,30,0,0,0,41,10,18,0,0,0,0,0,0,24,0,0,0,29,0,7,0,16,39,30,31,35,32,25,47,0,16,14,0,34,39,0,0,0,0,0,30,0,0,0,46,20,8,52,44,27,58,0,0,26,33,28,30,0,0,11,28,0,25,46,18,0,0,0,16,37,0,4,34,44,41,28,45,20,32,35,4,2,0,15,38,22,25,0,62,34,0,0,34,45,0,54,38,30,2,0,46,0,11,0,0,44,21,0,0,0,16,0,0,0,38,0,0,17,0,43,0,0,0,14,27,0,36,29,0,43,27,23,39,56,36,3,0,0,29,37,31,0,29,19,20,0,1,5,0,0,36,0,15,0,19,24,40,0,63,17,11,12,30,41,0,21,0,0,45,41,0,27,12,42,28,44,0,0,0,47,12,31,0,0,39,0,0,0,0,48,45,77,0,0,41,40,24,49,0,0,0,0,0,0,0,29,0,17,0,0,28,35,0,0,0,21,24,34,0,0,0,0,44,0,0,27,24,22,11,0,54,0,0,0,0,37,0,27,27,54,28,33,0,0,0,36,0,0,0,36,0,0,0,0,0,0,35,29,0,0,19,21,50,36,47,1,26,30,60,30,0,0,1,0,37,36,57,4,3,27,21,0,40,0,0,0,0,0,0,36,31,26,0,0,0,16,0,0,4,0,5,55,29,0,16,0,68,41,16,32,49,21,38,32,34
"cell274",71,44,64,54,28,49,49,30,28,80,23,47,14,27,52,17,22,34,16,32,25,41,63,57,28,34,43,37,33,34,43,30,35,43,29,21,14,15,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,10,0,34,28,0,0,0,0,43,0,39,0,31,2,24,14,26,0,0,0,11,7,0,0,26,12,0,46,0,39,14,32,0,9,0,0,0,40,0,37,3,0,17,21,0,0,0,29,18,15,1,0,0,2,0,0,32,0,0,0,27,3,8,0,0,40,32,18,21,31,36,53,0,25,12,0,24,31,0,0,0,0,0,31,0,0,0,50,29,11,27,59,19,31,0,0,41,31,28,0,0,0,29,32,0,17,57,10,0,0,0,10,36,0,1,48,49,31,32,60,25,32,44,17,14,1,28,52,31,11,0,50,34,0,2,35,38,0,29,34,38,0,0,27,0,21,0,0,42,0,0,0,0,0,0,0,0,31,0,0,14,0,29,0,0,0,33,70,0,44,26,0,56,28,18,26,46,29,0,0,0,24,33,35,0,59,0,40,24,24,32,16,2,37,13,20,5,0,0,50,0,62,10,11,13,37,48,8,8,6,2,31,33,9,7,20,30,26,58,0,0,0,33,17,32,0,2,58,0,0,0,0,3,31,56,0,0,34,38,16,24,0,0,0,0,0,0,0,0,0,25,0,0,34,38,0,0,0,29,33,41,0,0,0,0,46,0,0,24,23,22,24,0,62,0,0,0,0,17,0,18,47,87,31,21,1,0,0,29,0,0,0,54,0,0,0,0,0,0,35,49,0,0,14,28,47,36,65,0,25,43,48,21,0,0,6,0,31,40,48,0,2,33,34,2,34,2,0,0,0,2,0,27,27,26,0,1,0,14,0,0,37,0,1,50,41,1,36,0,55,58,26,27,41,15,37,27,38
"cell275",66,47,41,63,58,46,54,30,28,96,32,43,18,44,46,28,36,51,24,34,21,21,33,49,27,55,78,27,38,41,44,31,28,56,26,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,29,0,14,0,35,30,0,0,0,0,41,0,46,0,72,1,37,30,19,0,0,0,19,0,0,0,30,8,0,30,0,42,18,37,0,7,0,0,0,45,0,48,9,0,20,25,0,0,0,41,19,6,12,0,5,2,4,0,43,0,0,0,33,0,10,0,0,57,40,33,36,33,46,59,0,17,14,0,20,24,0,0,0,0,0,26,0,0,0,45,31,18,50,69,21,76,0,0,51,57,62,1,0,0,29,30,0,14,51,7,0,0,0,9,50,0,3,62,40,54,37,62,29,14,42,32,25,0,17,42,20,4,4,68,39,0,0,29,42,0,52,27,32,5,0,44,0,14,0,0,30,0,0,0,0,3,0,0,0,33,12,0,30,0,56,0,0,0,19,65,3,33,40,1,48,44,31,43,62,37,0,0,0,24,28,42,7,40,0,33,18,24,56,36,15,29,40,6,38,0,0,51,0,47,27,6,18,42,36,20,4,39,43,54,36,49,27,29,23,34,54,0,0,0,47,15,38,0,0,58,0,0,0,0,0,42,39,0,0,37,78,35,40,0,0,0,0,0,0,0,0,0,15,0,0,37,26,0,0,0,34,19,38,0,0,0,0,36,0,2,26,32,33,29,0,62,0,0,0,0,12,0,20,30,63,39,46,17,17,5,38,0,0,0,65,0,0,0,0,0,0,47,36,0,0,26,21,58,36,46,5,43,33,40,20,0,0,55,0,34,38,57,2,3,54,15,0,44,0,0,0,0,82,0,47,22,16,0,4,0,28,0,0,28,0,6,72,32,18,23,0,48,49,38,38,45,23,40,38,39
"cell276",64,44,43,46,46,31,63,49,20,65,29,43,6,34,48,19,38,49,31,24,50,32,43,42,27,50,33,30,30,19,48,31,32,36,44,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,35,10,9,23,26,44,38,26,41,18,32,22,56,39,30,34,28,56,35,37,34,55,54,50,31,38,79,55,22,32,52,30,31,32,29,28,63,21,17,25,37,56,33,30,3,20,36,22,31,52,26,0,0,47,2,0,0,49,17,2,51,52,24,29,57,1,52,0,34,0,0,30,31,49,14,39,19,5,17,38,21,7,45,39,47,0,0,0,20,1,45,39,29,36,33,60,5,64,26,0,37,27,0,7,2,3,28,0,24,51,51,0,6,0,0,0,33,0,11,0,24,30,19,30,52,27,18,50,67,0,12,33,19,0,40,23,9,29,51,0,17,3,0,45,16,13,29,43,29,58,51,37,26,51,42,42,35,29,8,3,24,20,79,1,20,42,34,0,26,0,7,2,39,37,38,50,30,21,41,14,15,0,13,0,0,2,27,59,41,0,0,0,29,0,56,38,0,27,16,4,36,2,34,29,5,23,25,30,20,13,10,22,44,0,40,33,0,18,40,53,52,30,1,0,28,35,40,0,31,39,0,26,40,53,2,0,0,19,43,40,20,49,24,43,28,43,21,56,17,21,23,4,62,0,80,50,0,56,17,6,19,39,51,33,2,28,32,39,23,33,32,22,55,26,36,0,56,38,2,31,2,60,31,0,24,43,29,53,34,3,0,46,23,27,59,16,0,4,20,41,36,37,26,1,0,8,10,31,8,20,22,22,31,48,0,0,0,24,37,36,42,3,46,28,0,1,52,22,0,39,36,28,35,1,13,1,4,25,59,35,0,24,56,17,0,21,36,16,0,53,14,0,0,2,0,23,25,0,23,0,25,39,30,45,3,25,22,54,29,0,0,25,0,34,36,6,2,3,21,29,0,44,1,35,14,32,83,14,18,18,17,35,45,27,19,22,24,20,15,0,35,30,25,0,0,42,77,36,23,51,20,45,30,30
